year,temp
65986,-7.6572714104
65987,-7.66749703935
65988,-7.67789489711
65989,-7.68846498369
65990,-7.69920729909
65991,-7.71012184331
65992,-7.72120861635
65993,-7.73246761821
65994,-7.7438988489
65995,-7.7555023084
65996,-7.76727799672
65997,-7.77922591386
65998,-7.79119620434
65999,-7.80303901268
66000,-7.81475433887
66001,-7.82634218292
66002,-7.83780254483
66003,-7.8491354246
66004,-7.86034082222
66005,-7.87141873771
66006,-7.88236917104
66007,-7.89319212224
66008,-7.90388759129
66009,-7.9144555782
66010,-7.92489608297
66011,-7.9352091056
66012,-7.94539464608
66013,-7.95545270442
66014,-7.96538328062
66015,-7.97518637467
66016,-7.98486198659
66017,-7.99441011636
66018,-8.00383076398
66019,-8.01312392947
66020,-8.02228961281
66021,-8.03132781401
66022,-8.04023853307
66023,-8.04902176998
66024,-8.05767752475
66025,-8.06620579738
66026,-8.07460658787
66027,-8.08287989621
66028,-8.09102572241
66029,-8.09904406647
66030,-8.10693492838
66031,-8.11469830816
66032,-8.12233420579
66033,-8.12984262128
66034,-8.13722355462
66035,-8.14447700582
66036,-8.15160297488
66037,-8.1586014618
66038,-8.16547246657
66039,-8.17221598921
66040,-8.17883202969
66041,-8.18532058804
66042,-8.19168166424
66043,-8.19791525831
66044,-8.20402137022
66045,-8.21
66046,-8.21585114763
66047,-8.22157481312
66048,-8.22717099647
66049,-8.23263969768
66050,-8.23798091674
66051,-8.24319465366
66052,-8.24828090844
66053,-8.25323968107
66054,-8.25807097156
66055,-8.26277477991
66056,-8.26735110612
66057,-8.27179995018
66058,-8.27612131211
66059,-8.28031519189
66060,-8.28438158952
66061,-8.28832050502
66062,-8.29213193837
66063,-8.29581588957
66064,-8.29937235864
66065,-8.30280134556
66066,-8.30610285034
66067,-8.30927687298
66068,-8.31232341348
66069,-8.31524247183
66070,-8.31803404804
66071,-8.32069814211
66072,-8.32323475403
66073,-8.32564388381
66074,-8.32792553145
66075,-8.33007969695
66076,-8.3321063803
66077,-8.33400558152
66078,-8.33577730058
66079,-8.33742153751
66080,-8.33893829229
66081,-8.34032756493
66082,-8.34158935543
66083,-8.34272366379
66084,-8.34373049
66085,-8.34460983407
66086,-8.345361696
66087,-8.34598607578
66088,-8.34648297343
66089,-8.34685238893
66090,-8.34709432228
66091,-8.3472087735
66092,-8.34719574257
66093,-8.3470552295
66094,-8.34678723429
66095,-8.34640595469
66096,-8.34599657728
66097,-8.34557329982
66098,-8.34513612231
66099,-8.34468504474
66100,-8.34422006712
66101,-8.34374118945
66102,-8.34324841173
66103,-8.34274173395
66104,-8.34222115613
66105,-8.34168667825
66106,-8.34113830031
66107,-8.34057602233
66108,-8.33999984429
66109,-8.3394097662
66110,-8.33880578806
66111,-8.33818790986
66112,-8.33755613161
66113,-8.33691045331
66114,-8.33625087496
66115,-8.33557739656
66116,-8.3348900181
66117,-8.33418873959
66118,-8.33347356103
66119,-8.33274448241
66120,-8.33200150374
66121,-8.33124462503
66122,-8.33047384625
66123,-8.32968916743
66124,-8.32889058855
66125,-8.32807810962
66126,-8.32725173064
66127,-8.32641145161
66128,-8.32555727252
66129,-8.32468919338
66130,-8.32380721419
66131,-8.32291133494
66132,-8.32200155565
66133,-8.3210778763
66134,-8.3201402969
66135,-8.31918881744
66136,-8.31822343794
66137,-8.31724415838
66138,-8.31625097877
66139,-8.3152438991
66140,-8.31422291939
66141,-8.31318803962
66142,-8.3121392598
66143,-8.31107657993
66144,-8.31
66145,-8.30890952002
66146,-8.30780513999
66147,-8.30668685991
66148,-8.30555467977
66149,-8.30440859958
66150,-8.30324861934
66151,-8.30207473905
66152,-8.30088695871
66153,-8.29968527831
66154,-8.29846969786
66155,-8.29724021735
66156,-8.2959968368
66157,-8.29473955619
66158,-8.29346837553
66159,-8.29218329482
66160,-8.29088431405
66161,-8.28957143324
66162,-8.28824465237
66163,-8.28690397145
66164,-8.28554939047
66165,-8.28418090944
66166,-8.28279852836
66167,-8.28140224723
66168,-8.27999206605
66169,-8.27856798481
66170,-8.27713000352
66171,-8.27567812218
66172,-8.27421234079
66173,-8.27273265934
66174,-8.27123907784
66175,-8.26973159629
66176,-8.26821021468
66177,-8.26667493303
66178,-8.26512575132
66179,-8.26356266956
66180,-8.26198568774
66181,-8.26039480588
66182,-8.25879002396
66183,-8.25717134199
66184,-8.25553875996
66185,-8.25389227789
66186,-8.25223189576
66187,-8.25055761358
66188,-8.24886943135
66189,-8.24716734906
66190,-8.24545136672
66191,-8.24372148433
66192,-8.24197770189
66193,-8.24022001939
66194,-8.23844082402
66195,-8.23659443879
66196,-8.23467325089
66197,-8.23267726031
66198,-8.23060646706
66199,-8.22846087112
66200,-8.22624047251
66201,-8.22394527123
66202,-8.22157526727
66203,-8.21913046063
66204,-8.21661085131
66205,-8.21401643932
66206,-8.21134722465
66207,-8.2086032073
66208,-8.20578438727
66209,-8.20289076457
66210,-8.1999223392
66211,-8.19687911114
66212,-8.19376108041
66213,-8.190568247
66214,-8.18730061091
66215,-8.18395817215
66216,-8.18054093071
66217,-8.1770488866
66218,-8.1734820398
66219,-8.16984039033
66220,-8.16612393819
66221,-8.16233268336
66222,-8.15846662586
66223,-8.15452576569
66224,-8.15051010283
66225,-8.1464196373
66226,-8.14225436909
66227,-8.13801429821
66228,-8.13369942465
66229,-8.12930974841
66230,-8.12484526949
66231,-8.1203059879
66232,-8.11569190363
66233,-8.11100301669
66234,-8.10623932706
66235,-8.10140083476
66236,-8.09648753979
66237,-8.09149944213
66238,-8.0864365418
66239,-8.0812988388
66240,-8.07608633311
66241,-8.07079902475
66242,-8.06543691371
66243,-8.06
66244,-8.05448828361
66245,-8.04890176454
66246,-8.04324044279
66247,-8.03750431837
66248,-8.03169339127
66249,-8.0258076615
66250,-8.01984712905
66251,-8.01381179392
66252,-8.00770165611
66253,-8.00151671563
66254,-7.99525697247
66255,-7.98892242663
66256,-7.98251307811
66257,-7.97602892692
66258,-7.96946997306
66259,-7.96283621651
66260,-7.95612765729
66261,-7.94934429539
66262,-7.94248613082
66263,-7.93555316356
66264,-7.92854539364
66265,-7.92146282103
66266,-7.91430544575
66267,-7.90707326779
66268,-7.89976628715
66269,-7.89238450384
66270,-7.88492791785
66271,-7.87739652918
66272,-7.86979033784
66273,-7.86210934382
66274,-7.85435354712
66275,-7.84652294774
66276,-7.83861754569
66277,-7.83063734096
66278,-7.82258233356
66279,-7.81445252348
66280,-7.80624791072
66281,-7.79796849528
66282,-7.78961427717
66283,-7.78118525638
66284,-7.77268143291
66285,-7.76410280677
66286,-7.75544937795
66287,-7.74672114645
66288,-7.73791811228
66289,-7.72904027543
66290,-7.7200876359
66291,-7.71107433298
66292,-7.70208520234
66293,-7.69313438328
66294,-7.68422187578
66295,-7.67534767986
66296,-7.6665117955
66297,-7.65771422272
66298,-7.6489549615
66299,-7.64023401185
66300,-7.63155137378
66301,-7.62290704727
66302,-7.61430103233
66303,-7.60573332896
66304,-7.59720393716
66305,-7.58871285694
66306,-7.58026008828
66307,-7.57184563119
66308,-7.56346948567
66309,-7.55513165172
66310,-7.54683212934
66311,-7.53857091853
66312,-7.53034801929
66313,-7.52216343162
66314,-7.51401715552
66315,-7.50590919098
66316,-7.49783953802
66317,-7.48980819663
66318,-7.48181516681
66319,-7.47386044856
66320,-7.46594404187
66321,-7.45806594676
66322,-7.45022616322
66323,-7.44242469124
66324,-7.43466153084
66325,-7.426936682
66326,-7.41925014474
66327,-7.41160191904
66328,-7.40399200492
66329,-7.39642040236
66330,-7.38888711138
66331,-7.38139213196
66332,-7.37393546411
66333,-7.36651710784
66334,-7.35913706313
66335,-7.35179532999
66336,-7.34449190843
66337,-7.33722679843
66338,-7.33
66339,-7.32281151314
66340,-7.31566133785
66341,-7.30854947413
66342,-7.30147592198
66343,-7.2944406814
66344,-7.28744375239
66345,-7.28048513495
66346,-7.27356482908
66347,-7.26668283478
66348,-7.25983915205
66349,-7.25303378089
66350,-7.2462667213
66351,-7.23953797328
66352,-7.23284753682
66353,-7.22619541194
66354,-7.21958159863
66355,-7.21300609689
66356,-7.20646890671
66357,-7.19997002811
66358,-7.19350946107
66359,-7.18708720561
66360,-7.18070326172
66361,-7.17435762939
66362,-7.16805030864
66363,-7.16178129945
66364,-7.15555060183
66365,-7.14935821579
66366,-7.14320414131
66367,-7.13708837841
66368,-7.13101092707
66369,-7.1249717873
66370,-7.1189709591
66371,-7.11300844248
66372,-7.10708423742
66373,-7.10119834393
66374,-7.09535076201
66375,-7.08954149166
66376,-7.08377053288
66377,-7.07803788567
66378,-7.07234355003
66379,-7.06668752596
66380,-7.06106981346
66381,-7.05549041253
66382,-7.04994932317
66383,-7.04444654538
66384,-7.03898778697
66385,-7.03360729485
66386,-7.02831077683
66387,-7.02309823291
66388,-7.01796966308
66389,-7.01292506736
66390,-7.00796444573
66391,-7.00308779821
66392,-6.99829512478
66393,-6.99358642546
66394,-6.98896170023
66395,-6.9844209491
66396,-6.97996417208
66397,-6.97559136915
66398,-6.97130254032
66399,-6.96709768559
66400,-6.96297680496
66401,-6.95893989843
66402,-6.954986966
66403,-6.95111800767
66404,-6.94733302344
66405,-6.94363201331
66406,-6.94001497727
66407,-6.93648191534
66408,-6.93303282751
66409,-6.92966771378
66410,-6.92638657414
66411,-6.92318940861
66412,-6.92007621717
66413,-6.91704699984
66414,-6.9141017566
66415,-6.91124048746
66416,-6.90846319243
66417,-6.90576987149
66418,-6.90316052465
66419,-6.90063515191
66420,-6.89819375327
66421,-6.89583632873
66422,-6.89356287829
66423,-6.89137340195
66424,-6.88926789971
66425,-6.88724637157
66426,-6.88530881753
66427,-6.88345523759
66428,-6.88168563174
66429,-6.88
66430,-6.87839834236
66431,-6.87688065881
66432,-6.87544694937
66433,-6.87409721402
66434,-6.87283145278
66435,-6.87164966563
66436,-6.87055185258
66437,-6.86953801364
66438,-6.86860814879
66439,-6.86776225804
66440,-6.86700034139
66441,-6.86632239884
66442,-6.86572843039
66443,-6.86521843604
66444,-6.86479241579
66445,-6.86445036964
66446,-6.86419229759
66447,-6.86401819964
66448,-6.86392807579
66449,-6.86392192603
66450,-6.86399975038
66451,-6.86416154882
66452,-6.86440732137
66453,-6.86473706802
66454,-6.86515078876
66455,-6.8656484836
66456,-6.86623015255
66457,-6.86689579559
66458,-6.86764541273
66459,-6.86847900398
66460,-6.86939656932
66461,-6.87039810876
66462,-6.8714836223
66463,-6.87265310994
66464,-6.87390657168
66465,-6.87524400752
66466,-6.87666541746
66467,-6.8781708015
66468,-6.87976015963
66469,-6.88143349187
66470,-6.88319079821
66471,-6.88503207865
66472,-6.88695733318
66473,-6.88896656182
66474,-6.89105976455
66475,-6.89323596046
66476,-6.89548926394
66477,-6.89781869407
66478,-6.90022425085
66479,-6.90270593429
66480,-6.90526374437
66481,-6.9078976811
66482,-6.91060774448
66483,-6.9133939345
66484,-6.91625625118
66485,-6.91919469451
66486,-6.92220926449
66487,-6.92529996111
66488,-6.92846678439
66489,-6.93170973431
66490,-6.93502881088
66491,-6.93842401411
66492,-6.94189534398
66493,-6.9454428005
66494,-6.94906638367
66495,-6.95276609349
66496,-6.95654192996
66497,-6.96039389308
66498,-6.96432198285
66499,-6.96832619926
66500,-6.97240654233
66501,-6.97656301205
66502,-6.98079560841
66503,-6.98510433142
66504,-6.98948918109
66505,-6.9939501574
66506,-6.99848726036
66507,-7.00310048997
66508,-7.00778984623
66509,-7.01255532914
66510,-7.0173969387
66511,-7.02231467491
66512,-7.02730853777
66513,-7.03237852727
66514,-7.03752464343
66515,-7.04274688623
66516,-7.04804525569
66517,-7.05341975179
66518,-7.05887037455
66519,-7.06439712395
66520,-7.07
66521,-7.0756790027
66522,-7.08143413205
66523,-7.08726538805
66524,-7.0931727707
66525,-7.09915628
66526,-7.10521591594
66527,-7.11135167854
66528,-7.11756356779
66529,-7.12385158368
66530,-7.13021572623
66531,-7.13665599542
66532,-7.14317239126
66533,-7.14976491375
66534,-7.15643356289
66535,-7.16317833869
66536,-7.16999924113
66537,-7.17689627021
66538,-7.18386942595
66539,-7.19091870834
66540,-7.19804411738
66541,-7.20524565306
66542,-7.2125233154
66543,-7.21987710438
66544,-7.22730702002
66545,-7.2348130623
66546,-7.24239523123
66547,-7.25005352681
66548,-7.25778794905
66549,-7.26559849793
66550,-7.27348517346
66551,-7.28144797563
66552,-7.28948690446
66553,-7.29760195994
66554,-7.30579314207
66555,-7.31406045084
66556,-7.32240388627
66557,-7.33082344834
66558,-7.33931913707
66559,-7.34789095244
66560,-7.35653889446
66561,-7.36526296313
66562,-7.37406315845
66563,-7.38293948042
66564,-7.39189192904
66565,-7.40092050431
66566,-7.41002520623
66567,-7.41918362561
66568,-7.42826130733
66569,-7.43723584221
66570,-7.44610723024
66571,-7.45487547143
66572,-7.46354056577
66573,-7.47210251326
66574,-7.48056131391
66575,-7.48891696772
66576,-7.49716947468
66577,-7.50531883479
66578,-7.51336504806
66579,-7.52130811449
66580,-7.52914803407
66581,-7.5368848068
66582,-7.54451843269
66583,-7.55204891173
66584,-7.55947624393
66585,-7.56680042928
66586,-7.57402146779
66587,-7.58113935945
66588,-7.58815410427
66589,-7.59506570224
66590,-7.60187415337
66591,-7.60857945765
66592,-7.61518161509
66593,-7.62168062568
66594,-7.62807648942
66595,-7.63436920632
66596,-7.64055877638
66597,-7.64664519959
66598,-7.65262847595
66599,-7.65850860547
66600,-7.66428558815
66601,-7.66995942398
66602,-7.67553011296
66603,-7.6809976551
66604,-7.68636205039
66605,-7.69162329884
66606,-7.69678140045
66607,-7.7018363552
66608,-7.70678816312
66609,-7.71163682418
66610,-7.71638233841
66611,-7.72102470578
66612,-7.72556392631
66613,-7.73
66614,-7.73433292684
66615,-7.73856270684
66616,-7.74268933999
66617,-7.74671282629
66618,-7.75063316575
66619,-7.75445035837
66620,-7.75816440414
66621,-7.76177530306
66622,-7.76528305514
66623,-7.76868766038
66624,-7.77198911877
66625,-7.77518743031
66626,-7.77828259501
66627,-7.78127461286
66628,-7.78416348387
66629,-7.78694920803
66630,-7.78963178535
66631,-7.79221121582
66632,-7.79468749945
66633,-7.79706063623
66634,-7.79933062617
66635,-7.80149746926
66636,-7.8035611655
66637,-7.8055217149
66638,-7.80737911746
66639,-7.80913337317
66640,-7.81078448204
66641,-7.81233244406
66642,-7.81377725923
66643,-7.81511892756
66644,-7.81635744904
66645,-7.81749282368
66646,-7.81852505148
66647,-7.81945413243
66648,-7.82028006653
66649,-7.82100285379
66650,-7.8216224942
66651,-7.82213898777
66652,-7.82255233449
66653,-7.82286253437
66654,-7.8230695874
66655,-7.82317349359
66656,-7.82317425293
66657,-7.82307186542
66658,-7.82286633107
66659,-7.82255764988
66660,-7.82214582184
66661,-7.82163959184
66662,-7.82109142922
66663,-7.82051007885
66664,-7.81989554074
66665,-7.81924781489
66666,-7.8185669013
66667,-7.81785279997
66668,-7.81710551089
66669,-7.81632503408
66670,-7.81551136952
66671,-7.81466451722
66672,-7.81378447718
66673,-7.8128712494
66674,-7.81192483388
66675,-7.81094523061
66676,-7.80993243961
66677,-7.80888646086
66678,-7.80780729437
66679,-7.80669494015
66680,-7.80554939817
66681,-7.80437066846
66682,-7.80315875101
66683,-7.80191364581
66684,-7.80063535288
66685,-7.7993238722
66686,-7.79797920378
66687,-7.79660134762
66688,-7.79519030372
66689,-7.79374607208
66690,-7.79226865269
66691,-7.79075804557
66692,-7.7892142507
66693,-7.78763726809
66694,-7.78602709774
66695,-7.78438373965
66696,-7.78270719382
66697,-7.78099746024
66698,-7.77925453893
66699,-7.77747842987
66700,-7.77566913307
66701,-7.77382664853
66702,-7.77195097625
66703,-7.77004211623
66704,-7.76810006847
66705,-7.76612483296
66706,-7.76411640972
66707,-7.76207479873
66708,-7.76
66709,-7.75789201353
66710,-7.75575083932
66711,-7.75357647736
66712,-7.75136892767
66713,-7.74912819023
66714,-7.74685426506
66715,-7.74454715214
66716,-7.74220685148
66717,-7.73983336308
66718,-7.73742668694
66719,-7.73498682305
66720,-7.73251377143
66721,-7.73000753206
66722,-7.72746810495
66723,-7.7248954901
66724,-7.72228968751
66725,-7.71965069718
66726,-7.7169785191
66727,-7.71427315329
66728,-7.71153459973
66729,-7.70876285844
66730,-7.7059579294
66731,-7.70311981262
66732,-7.70024850809
66733,-7.69734401583
66734,-7.69440633583
66735,-7.69143546808
66736,-7.68843141259
66737,-7.68539416937
66738,-7.6823237384
66739,-7.67922011968
66740,-7.67608331323
66741,-7.67291331904
66742,-7.6697101371
66743,-7.66647376742
66744,-7.66320421001
66745,-7.65990146485
66746,-7.65656553195
66747,-7.6531964113
66748,-7.64979410292
66749,-7.64635860679
66750,-7.64288992293
66751,-7.63938805132
66752,-7.63585299197
66753,-7.63228474488
66754,-7.62868331005
66755,-7.62504868748
66756,-7.62139510896
66757,-7.61780796529
66758,-7.61430148827
66759,-7.61087567789
66760,-7.60753053415
66761,-7.60426605707
66762,-7.60108224662
66763,-7.59797910282
66764,-7.59495662567
66765,-7.59201481516
66766,-7.5891536713
66767,-7.58637319408
66768,-7.58367338351
66769,-7.58105423959
66770,-7.57851576231
66771,-7.57605795167
66772,-7.57368080768
66773,-7.57138433033
66774,-7.56916851963
